School Name,Address,Website_x,City_x,Category_x,Gender_x,Principal_x,Founded_x,Affiliation_x,Web Url,Fees_x,Revenue_x,Mobile/Contact Number_x,Principal/Heigher Mgm. Emails_x,Emails_x,Other Higher Mgm. Email_x,Other Email_x,Other Email.1_x,Contact number_x,Contact number.1_x,Contact number.2_x,Merged_Unnamed_x,Unnamed: 22,Unnamed: 23,Pincode,Website_y,City_y,Category_y,Gender_y,Principal_y,Founded_y,Affiliation_y,Strength,Website.1,Fees_y,Revenue_y,Mobile/Contact Number_y,Principal/Heigher Mgm. Emails_y,Emails_y,Other Higher Mgm. Email_y,Other Email_y,Other Email.1_y,Contact number_y,Contact number.1_y,Contact number.2_y,Merged_Unnamed_y,Web Url_x,Unnamed: 22_x,Unnamed: 23_x,Web Url_y,Unnamed: 22_y,Unnamed: 23_y,Unnamed: 24
saraswati devi international school,"puabagan, damodarpur, west bengal 722146",http://www.sdisbankura.org/,West Bengal,Private School,,,,,,2 crore,,074780 17777,,,contactus@sdisbankura.org,sdisbankura@gmail.com,pankojkrsarkar@rediffmail,+91-7478017777,7478019999,7477797971,"8754462755, 8925666667",,,,http://www.sdisbankura.org/,West Bengal,Private School,,,,,,,2 crore,,074780 17777,,,contactus@sdisbankura.org,sdisbankura@gmail.com,pankojkrsarkar@rediffmail,+91-7478017777,7478019999,7477797971,"8754462755, 8925666667",,,,,,,
school education department,"rina rd, fort st george, tamil nadu 600009",http://www.tn.gov.in/department/28,Tamil Nadu,Private School,,,,,,4 crore,,087549 71439,,,diredu@nic.in,osestate@gmail.com,spd_delhi@rediffmail.com,rtpdep123@gmail.com,dgse@punjabeducation.gov.in,dse.jammu@jk.gov.in,"9989687388, 9000542244",,,,http://www.tn.gov.in/department/28,Tamil Nadu,Private School,,,,,,,4 crore,,087549 71439,,,diredu@nic.in,osestate@gmail.com,spd_delhi@rediffmail.com,rtpdep123@gmail.com,dgse@punjabeducation.gov.in,dse.jammu@jk.gov.in,"9989687388, 9000542244",,,,,,,
school of management science,"2nd floor, sky hi plaza, 5, park rd, raj bhavan colony, hazratganj, lucknow, uttar pradesh 226001",http://www.smslucknow.com/,Uttar Pradesh,School,,,,,,4 crore,,0522 223 8116,,,info@smsvaranasi.com,admission@smslucknow.com,info@smslucknow.com,7052055555,8953761666,8953940777,"9726243407, 9100044885, 9930743626",,,,http://www.smslucknow.com/,Uttar Pradesh,School,,,,,,,4 crore,,0522 223 8116,,,info@smsvaranasi.com,admission@smslucknow.com,info@smslucknow.com,7052055555,8953761666,8953940777,"9726243407, 9100044885, 9930743626",,,,,,,
serampore college,"8, william carey sarani, maniktala, serampore, west bengal 712201",http://www.seramporecollege.org/,,School,,Dr. Vansanglura,1818,"Senate of Serampore College, University of Calcutta",,,,033 2652 1067,nazar.bsc@gmail.com,chouksey1@gmail.com,sercol@vsnl.com,viceprincipal-asc@seramporecollege.org,info@seramporecollege.org,9434657695,physioconsc2018@gmail.com,,,,,,http://www.seramporecollege.org/,,School,,Dr. Vansanglura,1818,"Senate of Serampore College, University of Calcutta",,,,,033 2652 1067,nazar.bsc@gmail.com,chouksey1@gmail.com,sercol@vsnl.com,viceprincipal-asc@seramporecollege.org,info@seramporecollege.org,9434657695,physioconsc2018@gmail.com,,,,,,,,,
seth anandram jaipuria school,"70, noronha rd, kanpur cantonment, kanpur, uttar pradesh 208016",http://jaipuria.edu.in/kanpurschool/,"Uttar Pradesh, Unnao, Kanpur, Ayodhya Cantt","School, CBSE School, ICSE School, Kids School, Private School, IB school, International School, Play School",,Ms. Shikha Banerjee,1974,,,"2 crore, 5 crore, 2.5 crore",,0512 238 1619,"varghese1985@yahoo.com, dhanarajan17@rediff.com, awasthi.bsc@gmail.com, er.pandey@gmail.com, soumenchakraborty@hotmail.com, sanjay19@yahoo.com, dr.mrs@rediff.com, pandey14@gmail.com, mrs1988@gmail.com, sunila12@gmail.com, mukherjee20@gmail.com, dr.sunila@gmail.com, bhawanmsruchi@gmail.com, ss1987@hotmail.com, frmanoj@gmail.com","shyam.msc@gmail.com, dr.maheshwari@gmail.com, dr.shukla@gmail.com, rajeshkumar@gmail.com, dr.rishiraj@gmail.com, dr.braganza@gmail.com, chandanshivmahesh@gmail.com, pro.raghunath@gmail.com, chavan1@gmail.com, dalalebrahim@gmail.com, jagannath14@gmail.com, rathod19@gmail.com, arun.phd@gmail.com, rameshshri@gmail.com","viceprincipal@sajs.co.in, jaipuria.farrukhabad@gmail.com","hm@sajs.co.in, ghaziabad@jaipuria.edu.in","sr.hm2019@sajs.co.in, dgm-admin@sajs.co.in","7518020024, 8447069990, 7234963434","7518020025, ghaziabad@jaipuria.edu.in, 7234973434","dgm-admin@sajs.co.in, 7518020024","8985628446, 7306299993, 8985569411, 9490240351, 7382481501, 9578111105, 8940403490, 9443042032, 9500295000",,,,http://jaipuria.edu.in/kanpurschool/,"Uttar Pradesh, Unnao, Kanpur, Ayodhya Cantt","School, CBSE School, ICSE School, Kids School, Private School, IB school, International School, Play School",,Ms. Shikha Banerjee,1974,,,,"2 crore, 5 crore, 2.5 crore",,0512 238 1619,"varghese1985@yahoo.com, dhanarajan17@rediff.com, awasthi.bsc@gmail.com, er.pandey@gmail.com, soumenchakraborty@hotmail.com, sanjay19@yahoo.com, dr.mrs@rediff.com, pandey14@gmail.com, mrs1988@gmail.com, sunila12@gmail.com, mukherjee20@gmail.com, dr.sunila@gmail.com, bhawanmsruchi@gmail.com, ss1987@hotmail.com, frmanoj@gmail.com","shyam.msc@gmail.com, dr.maheshwari@gmail.com, dr.shukla@gmail.com, rajeshkumar@gmail.com, dr.rishiraj@gmail.com, dr.braganza@gmail.com, chandanshivmahesh@gmail.com, pro.raghunath@gmail.com, chavan1@gmail.com, dalalebrahim@gmail.com, jagannath14@gmail.com, rathod19@gmail.com, arun.phd@gmail.com, rameshshri@gmail.com","viceprincipal@sajs.co.in, jaipuria.farrukhabad@gmail.com","hm@sajs.co.in, ghaziabad@jaipuria.edu.in","sr.hm2019@sajs.co.in, dgm-admin@sajs.co.in","7518020024, 8447069990, 7234963434","7518020025, ghaziabad@jaipuria.edu.in, 7234973434","dgm-admin@sajs.co.in, 7518020024","8985628446, 7306299993, 8985569411, 9490240351, 7382481501, 9578111105, 8940403490, 9443042032, 9500295000",,,,,,,
seth m. r. jaipuria school,"vineet khand, gomti nagar, lucknow, uttar pradesh 226010",http://school.jaipuria.ac.in/,"Uttar Pradesh, Sultanpur, Sitapur, Lucknow, Lakhimpur, Kasganj, Kanpur, Hardoi, Fatehpur, Barabanki, Ballia, Azamgarh, Ayodhya Cantt","Schools, Kids School, ICSE School, IB school, School, Private School, CBSE School, Play School, International School",,"Mrs.Promini Chopra, Promini Chopra",1992,,,,,0522 272 6500,"shilpa@hotmail.com, madhu15@gmail.com, dc1987@gmail.com, aruna1983@gmail.com, dr.soumen@gmail.com, binod.bsc@gmail.com, er.msruchi@gmail.com, mainimadhu@yahoo.com, amitadr@gmail.com, soumen.bsc@rediff.com, agnihotri17@gmail.com, drk1983@gmail.com, er.reddy@hotmail.com, chakrabortysoumen@rediff.com, chakraborty19@gmail.com, mukesh15@hotmail.com, kain1977@gmail.com, mehrotra6@hotmail.com, dr.sushma@hotmail.com, dr1987@gmail.com, aruna9@hotmail.com, dr.chowdhury@gmail.com, chopra.msc@gmail.com, lahiri1988@yahoo.com, rupali@rediff.com","gopal.msc@gmail.com, kadampopatrao@gmail.com, gopalrao8@gmail.com, dr.bhagwan@gmail.com, karmarkar14@gmail.com, balkrishna7@gmail.com, baburao.msc@gmail.com, prabharathod@gmail.com, shahgunjan@gmail.com, pro.ajay@gmail.com","recruitment.co@jaipuriaschools.ac.in, principal@jaipuria.com, kanpur@jaipuria.edu.in, principal@.com","principal@jaipuria.com, contact.prayagraj@gmail.com, anpurjaipuria@gmail.com, recruitment.co@jaipuriaschools.ac.in, kanpur@jaipuria.edu.in","contact.prayagraj@gmail.com, kanpur@jaipuria.edu.in, anpurjaipuria@gmail.com","8127007928, 8009858887","9389013133, 8127007928, 8917701101, 8176875783","9670960750, 8917701101, 7233809120, 8874277770",,,,,http://school.jaipuria.ac.in/,"Uttar Pradesh, Sultanpur, Sitapur, Lucknow, Lakhimpur, Kasganj, Kanpur, Hardoi, Fatehpur, Barabanki, Ballia, Azamgarh, Ayodhya Cantt","Schools, Kids School, ICSE School, IB school, School, Private School, CBSE School, Play School, International School",,"Mrs.Promini Chopra, Promini Chopra",1992,,,,,,0522 272 6500,"shilpa@hotmail.com, madhu15@gmail.com, dc1987@gmail.com, aruna1983@gmail.com, dr.soumen@gmail.com, binod.bsc@gmail.com, er.msruchi@gmail.com, mainimadhu@yahoo.com, amitadr@gmail.com, soumen.bsc@rediff.com, agnihotri17@gmail.com, drk1983@gmail.com, er.reddy@hotmail.com, chakrabortysoumen@rediff.com, chakraborty19@gmail.com, mukesh15@hotmail.com, kain1977@gmail.com, mehrotra6@hotmail.com, dr.sushma@hotmail.com, dr1987@gmail.com, aruna9@hotmail.com, dr.chowdhury@gmail.com, chopra.msc@gmail.com, lahiri1988@yahoo.com, rupali@rediff.com","gopal.msc@gmail.com, kadampopatrao@gmail.com, gopalrao8@gmail.com, dr.bhagwan@gmail.com, karmarkar14@gmail.com, balkrishna7@gmail.com, baburao.msc@gmail.com, prabharathod@gmail.com, shahgunjan@gmail.com, pro.ajay@gmail.com","recruitment.co@jaipuriaschools.ac.in, principal@jaipuria.com, kanpur@jaipuria.edu.in, principal@.com","principal@jaipuria.com, contact.prayagraj@gmail.com, anpurjaipuria@gmail.com, recruitment.co@jaipuriaschools.ac.in, kanpur@jaipuria.edu.in","contact.prayagraj@gmail.com, kanpur@jaipuria.edu.in, anpurjaipuria@gmail.com","8127007928, 8009858887","9389013133, 8127007928, 8917701101, 8176875783","9670960750, 8917701101, 7233809120, 8874277770",,,,,,,,
seven eleven scholastic school,"unique garden, near laxmi park, kanakia, mira road east, mira bhayandar, maharashtra 401107",http://711scholasticschool.com/,Maharashtra,ICSE School,,Ajex Varkey,,,,1/2 crore,,080800 11711,dr.sebastian@gmail.com,dr.archana@gmail.com,resource@711scholasticschool.com,info@711scholasticschool.com,pro@711scholasticschool.com,+91- 8108165711,,,,,,,http://711scholasticschool.com/,Maharashtra,ICSE School,,Ajex Varkey,,,,,1/2 crore,,080800 11711,dr.sebastian@gmail.com,dr.archana@gmail.com,resource@711scholasticschool.com,info@711scholasticschool.com,pro@711scholasticschool.com,+91- 8108165711,,,,,,,,,,
shanti gyan international school,"goyla, dwarka, nr. sector 19, new delhi, delhi 110071",http://www.sgis.in/,Goa,Boarding school,,,,,,12 lakh,,098106 47180,hansfr@rediff.com,,info@sgis.in,khuranarishi@hotmail,,+91-8800890871,8375829629,9953443553,,,,,http://www.sgis.in/,Goa,Boarding school,,,,,,,12 lakh,,098106 47180,hansfr@rediff.com,,info@sgis.in,khuranarishi@hotmail,,+91-8800890871,8375829629,9953443553,,,,,,,,
shantiniketan international school,"sainikpuri rd, g k colony, saptagiri colony, sainikpuri, secunderabad, telangana 500056",http://snis.org.in/,Telangana,Private Schoos,,,,,,6 crore,,073311 95555,,,sisnilamel@yahoo.com,snsinternational99@gmail.com,info@snis.org.in,7331195555,+91- 9635366136,xxxx@snis.org.in,skdeka@iitg.ac.in,,,,http://snis.org.in/,Telangana,Private Schoos,,,,,,,6 crore,,073311 95555,,,sisnilamel@yahoo.com,snsinternational99@gmail.com,info@snis.org.in,7331195555,+91- 9635366136,xxxx@snis.org.in,skdeka@iitg.ac.in,,,,,,,
sharda international school,"shiv nagar before rotary blood camp, pataudi rd, sector 10, gurugram, haryana 122001",http://www.shardainternationalschool.in/,"Jaunpur, Haryana","International School, CBSE School, School",,Abha Raghav,12/14/1994,,,,,0124 232 1732,"kataria.bsc@gmail.com, maria.msc@rediff.com, dr.pardeshi@hotmail.com",vedparkash@gmail.com,info@shardainternationalschool.in,sisgurgaon9@gmail.com,dipinrao@gmail.com,"9112423217, 8376073000","919711004748, 9711004748",918376073000,,,,,http://www.shardainternationalschool.in/,"Jaunpur, Haryana","International School, CBSE School, School",,Abha Raghav,14 December 1994,,,,,,0124 232 1732,"kataria.bsc@gmail.com, maria.msc@rediff.com, dr.pardeshi@hotmail.com",vedparkash@gmail.com,info@shardainternationalschool.in,sisgurgaon9@gmail.com,dipinrao@gmail.com,"9112423217, 8376073000","919711004748, 9711004748",918376073000,,,,,,,,
sherwood college,"ayarpatta, nainital, uttarakhand 263002",http://www.sherwood.edu.in/,"Uttrakhand, Arunachal Pradesh","Schools, ICSE School",,Amandeep Sandhu,"July 1869, Nainital",Council for the Indian School Certificate Examinations,,1/2 crore,,094583 07729,"drmary@gmail.com, yuvaraj8@gmail.com","mukeshshri@gmail.com, santoshkumar@gmail.com","seg@sherwoodindia.in, scm@sherwoodindia.in","admission@sherwoodindia.in, contact@sherwood.edu.in",admission@sherwoodindia.in,"+91-8887497861, 9415019810","+91-9415301315, 919415301315",+91-9415019810,,,,,http://www.sherwood.edu.in/,"Uttrakhand, Arunachal Pradesh","Schools, ICSE School",,Amandeep Sandhu,"July 1869, Nainital",Council for the Indian School Certificate Examinations,,,1/2 crore,,094583 07729,"drmary@gmail.com, yuvaraj8@gmail.com","mukeshshri@gmail.com, santoshkumar@gmail.com","seg@sherwoodindia.in, scm@sherwoodindia.in","admission@sherwoodindia.in, contact@sherwood.edu.in",admission@sherwoodindia.in,"+91-8887497861, 9415019810","+91-9415301315, 919415301315",+91-9415019810,,,,,,,,
sherwood public school,"petbasheerabad, laxmi arcade, sriram nagar, jeedimetla, secunderabad, telangana 500055",http://www.sherwoodpublicschool.com/,Telangana,ICSE School,,,,,,2.5 crore,,040 4240 2214,,,info@sherwoodeducation.com,sherwoodddn@gmail.com,sherwoodhallcbseschool@gmail.com,9163029098,+91-9758159199,+91-9897008153,"8926818818, 8926828828, 9346599111",,,,http://www.sherwoodpublicschool.com/,Telangana,ICSE School,,,,,,,2.5 crore,,040 4240 2214,,,info@sherwoodeducation.com,sherwoodddn@gmail.com,sherwoodhallcbseschool@gmail.com,9163029098,+91-9758159199,+91-9897008153,"8926818818, 8926828828, 9346599111",,,,,,,
shivalik academy,"selaqui, rajawala road, dehradun, uttarakhand 248011",http://shivalikacademy.co.in/,Uttarakhand,CBSE School,,,,,,3 crore,,072172 17788,,,shivalik.academy@yahoo.co.in,shivalikchandigarh@gmail.com,mail-shivalikpatiala@yahoo.co.in,+91-7217217788,91-7217217788,9044004441,"support.vh10215@vgos.org, support.vh10207@vgos.org, support.vh10202@vgos.org, support.vh10211@vgos.org, support.vh10404@vgos.org",,,,http://shivalikacademy.co.in/,Uttarakhand,CBSE School,,,,,,,3 crore,,072172 17788,,,shivalik.academy@yahoo.co.in,shivalikchandigarh@gmail.com,mail-shivalikpatiala@yahoo.co.in,+91-7217217788,91-7217217788,9044004441,"support.vh10215@vgos.org, support.vh10207@vgos.org, support.vh10202@vgos.org, support.vh10211@vgos.org, support.vh10404@vgos.org",,,,,,,
shivalik public school,"buterla village rd, buterla, sector 41b, sector 41, sahibzada ajit singh nagar, chandigarh 160041",http://shivalik.org/mohali,Punjab,School,,Shri. D. S. Bedi,1970,,,2.5 crore,,0172 262 6913,"khandke3@gmail.com, msveena@yahoo.com","nikhilbansod@gmail.com, siddhant3@gmail.com",shivalikchandigarh@gmail.com,shivalik6mohali@gmail.com,mail-shivalikpatiala@yahoo.co.in,9530906853,9465225320,,,,,,http://shivalik.org/mohali,Punjab,School,,Shri. D. S. Bedi,1970,,,,2.5 crore,,0172 262 6913,"khandke3@gmail.com, msveena@yahoo.com","nikhilbansod@gmail.com, siddhant3@gmail.com",shivalikchandigarh@gmail.com,shivalik6mohali@gmail.com,mail-shivalikpatiala@yahoo.co.in,9530906853,9465225320,,,,,,,,,
shree swaminarayan gurukul international school,"nh 9, near r.k college, ketanakonda grama panchayati, krishna, ibrahimpatnam, vijayawada, andhra pradesh 521456",http://gurukul.org/,Andhra Pradesh,International School,,,,,,10 lakh,,090102 00093,victorfr@yahoo.com,,elis.m6250@gmail.com,mysore@gurukul.org,vijayawada@gurukul.org,919916720651,9845795000,8181995111,,,,,http://gurukul.org/,Andhra Pradesh,International School,,,,,,,10 lakh,,090102 00093,victorfr@yahoo.com,,elis.m6250@gmail.com,mysore@gurukul.org,vijayawada@gurukul.org,919916720651,9845795000,8181995111,,,,,,,,
shree swaminarayan gurukul international school hyderabad,"chevella road moinabad mandal, dist, hyderabad, telangana 500075",http://gurukul.org/hyderabad/,Telangana,Schools,,,,,,10 crore,,088866 67001,,,mysore@gurukul.org,hyderabad@gurukul.org,jadcherla@gurukul.org,9010200016,7732038811,8884484421,"erpdpsdhn@gmail.com, d.simpson@stylemixthemes.com",,,,http://gurukul.org/hyderabad/,Telangana,Schools,,,,,,,10 crore,,088866 67001,,,mysore@gurukul.org,hyderabad@gurukul.org,jadcherla@gurukul.org,9010200016,7732038811,8884484421,"erpdpsdhn@gmail.com, d.simpson@stylemixthemes.com",,,,,,,
shri ram centennial school,"knowledge village, sherpur, shimla road, dehradun, uttarakhand 248197",http://www.srcsdoon.com/,Uttarakhand,ICSE School,,,,,,3 crore,,089799 59111,,,help@shriramschool.org,admissionsrcsdoon@gmail.com,admissions@srcsdoon.com,+91-7500703777,8273037002,8191800969,9957236122,,,,http://www.srcsdoon.com/,Uttarakhand,ICSE School,,,,,,,3 crore,,089799 59111,,,help@shriramschool.org,admissionsrcsdoon@gmail.com,admissions@srcsdoon.com,+91-7500703777,8273037002,8191800969,9957236122,,,,,,,
singhania university,"district jhunjhunu, pacheri bari, rajasthan 333515",http://singhaniauniversity.co.in/,Mahendragarh,"Private School, International School",,Shri D.C. Singhania,10/21/2007,,,,,089555 15516,"sunitha14@gmail.com, er.shoba@yahoo.com",,jitender@singhaniauniversity.ac.in,fms@singhaniauniversity.ac.in,board@singhaniauniversity.ac.in,+91-9982609200,+91-9982609207,8448515516,,,,,http://singhaniauniversity.co.in/,Mahendragarh,"Private School, International School",,Shri D.C. Singhania,21 October 2007,,,,,,089555 15516,"sunitha14@gmail.com, er.shoba@yahoo.com",,jitender@singhaniauniversity.ac.in,fms@singhaniauniversity.ac.in,board@singhaniauniversity.ac.in,+91-9982609200,+91-9982609207,8448515516,,,,,,,,
sishya school,"new no. 2, 2nd st, padmanabha nagar, chennai, tamil nadu 600020",http://www.sishya.com/,"Tamil Nadu, Chennai","School, CBSE School, ICSE School, Schools, Kids School, Private School",Co-ED,Omana Thomas,1972,,,"4 crore, 1/2 crore, 2.5 crore, 9 lakh",,"044 2491 2652, 7358165230, 044 2491 2652","reddy.bsc@gmail.com, debbarma14@gmail.com, er.tohura@gmail.com, dr.omana@gmail.com, ranganathan.msc@gmail.com, reddy.phd@gmail.com, gopu.bsc@yahoo.com, sobhant@gmail.com, tanuja.bsc@gmail.com","radheshyam.phd@gmail.com, dr.krishna@gmail.com, dr.anant@gmail.com, principal.shankar@gmail.com, bansode20@gmail.com, dr.mohan@gmail.com, bava.bsc@gmail.com, bhale18@gmail.com, kisan.bsc@gmail.com",sishya_hs@yahoo.com,sishya@sishya.com,,9488130702,8903194702,7598197569,,,,,http://www.sishya.com/,"Tamil Nadu, Chennai","School, CBSE School, ICSE School, Schools, Kids School, Private School",Co-ED,Omana Thomas,1972,,,,"4 crore, 1/2 crore, 2.5 crore, 9 lakh",,"044 2491 2652, 7358165230, 044 2491 2652","reddy.bsc@gmail.com, debbarma14@gmail.com, er.tohura@gmail.com, dr.omana@gmail.com, ranganathan.msc@gmail.com, reddy.phd@gmail.com, gopu.bsc@yahoo.com, sobhant@gmail.com, tanuja.bsc@gmail.com","radheshyam.phd@gmail.com, dr.krishna@gmail.com, dr.anant@gmail.com, principal.shankar@gmail.com, bansode20@gmail.com, dr.mohan@gmail.com, bava.bsc@gmail.com, bhale18@gmail.com, kisan.bsc@gmail.com",sishya_hs@yahoo.com,sishya@sishya.com,,9488130702,8903194702,7598197569,,,,,,,,
somerville school,"pocket h, block h, sector alpha ii, greater noida, uttar pradesh 201310",http://www.somervillegreaternoida.in/,Uttar Pradesh,"Schools, School, Kids School, Private School, CBSE School, IB school",,Dr. Mary Thomas,"2 July 1998, India",Central Board of Secondary Education,,"1/2 crore, 2 crore, 5 crore, 8 lakh",,070424 92961,"rajni6@gmail.com, sumams@rediff.com, dr1974@rediff.com, ms1973@gmail.com, athleysunila@gmail.com, khanna.phd@gmail.com, er.kumar@rediff.com","principal.prakash@gmail.com, agrawal20@gmail.com, prakash10@gmail.com, neelima.msc@gmail.com, vijaykumar@gmail.com, prasad11@gmail.com",somervillegn@gmail.com,,,7042492961,7042492962,7042492964,"8897508602, 9740987056, 9945234354, 9591846812, 7829917501, 7829801110, 7829114414",,,,http://www.somervillegreaternoida.in/,Uttar Pradesh,"Schools, School, Kids School, Private School, CBSE School, IB school",,Dr. Mary Thomas,"2 July 1998, India",Central Board of Secondary Education,,,"1/2 crore, 2 crore, 5 crore, 8 lakh",,070424 92961,"rajni6@gmail.com, sumams@rediff.com, dr1974@rediff.com, ms1973@gmail.com, athleysunila@gmail.com, khanna.phd@gmail.com, er.kumar@rediff.com","principal.prakash@gmail.com, agrawal20@gmail.com, prakash10@gmail.com, neelima.msc@gmail.com, vijaykumar@gmail.com, prasad11@gmail.com",somervillegn@gmail.com,,,7042492961,7042492962,7042492964,"8897508602, 9740987056, 9945234354, 9591846812, 7829917501, 7829801110, 7829114414",,,,,,,
south point high school,"82/7a, ballygunge pl, ballygunge place, ballygunge, kolkata, west bengal 700019",http://www.southpoint.edu.in/,West Bengal,"School, Private School",,"Dalbir Kaur Chadda (South Point School), Smt. D.K. Chadda, Rupa Sanyal Bhattacharjee (South Point High School)",,,,3 crore,,033 2440 5042,"er.amos@hotmail.com, saher9@gmail.com","sonalipai@gmail.com, soniya.bsc@gmail.com",accounts.sps@southpoint.edu.in,office.sps@southpoint.edu.in,bookshop@southpoint.edu.in,mchristian@southpoint.k12.oh.us,,,"+91-8090055605, 9305859584",,,,http://www.southpoint.edu.in/,West Bengal,"School, Private School",,"Dalbir Kaur Chadda (South Point School), Smt. D.K. Chadda, Rupa Sanyal Bhattacharjee (South Point High School)",,,,,3 crore,,033 2440 5042,"er.amos@hotmail.com, saher9@gmail.com","sonalipai@gmail.com, soniya.bsc@gmail.com",accounts.sps@southpoint.edu.in,office.sps@southpoint.edu.in,bookshop@southpoint.edu.in,mchristian@southpoint.k12.oh.us,,,"+91-8090055605, 9305859584",,,,,,,
sports development authority of tamilnadu,"116-a, poonamallee high rd, sastri nagar, nehru park, chennai, tamil nadu 600084",http://www.sdat.tn.gov.in/,Tamil Nadu,Schools,,,,,,5 lakh,,044 2836 4322,drkeshaba@gmail.com,,memsecy.sda@tn.gov.in,mssdatn@gmail.com,ywssec@tn.gov.in,7824033499,7401703448,7401703518,,,,,http://www.sdat.tn.gov.in/,Tamil Nadu,Schools,,,,,,,5 lakh,,044 2836 4322,drkeshaba@gmail.com,,memsecy.sda@tn.gov.in,mssdatn@gmail.com,ywssec@tn.gov.in,7824033499,7401703448,7401703518,,,,,,,,
